Date,Name,Year,Letterboxd URI,Rating
2024-02-25,The Last Picture Show,1971,https://boxd.it/1weg,2
2024-02-25,Past Lives,2023,https://boxd.it/oNB8,3.5
2024-02-26,Haru,1996,https://boxd.it/7Lo8,3.5
2024-02-26,Amadeus,1984,https://boxd.it/2aH8,3.5
2024-03-05,Arsenic and Old Lace,1944,https://boxd.it/2aRW,3.5
2024-03-08,Boy & the World,2013,https://boxd.it/6CM4,5
2024-03-10,Professor Marston and the Wonder Women,2017,https://boxd.it/eRPS,3.5
2024-03-11,Election,1999,https://boxd.it/1YEc,3.5
2024-03-17,Snatch,2000,https://boxd.it/2b7U,2.5
2024-03-17,Till,2022,https://boxd.it/wfwY,4
2024-03-18,Picnic at Hanging Rock,1975,https://boxd.it/1UQe,2.5
2024-03-20,30 Days of Night,2007,https://boxd.it/24dw,3
2024-03-24,Quest for Fire,1981,https://boxd.it/bRu,3.5
2024-03-25,Orion and the Dark,2024,https://boxd.it/H2TW,4
2024-03-25,Avatar: The Way of Water,2022,https://boxd.it/2E2E,2
2024-03-25,The Love Witch,2016,https://boxd.it/cZie,4
2024-03-26,Only Yesterday,1991,https://boxd.it/1MR4,2.5
2024-03-30,Demons,1985,https://boxd.it/1OTQ,3.5
2024-03-31,Suzume,2022,https://boxd.it/yv7Y,3.5
2024-04-03,The Farewell,2019,https://boxd.it/kIky,3.5
2024-04-05,Polite Society,2023,https://boxd.it/AU9u,4
2024-04-07,Renfield,2023,https://boxd.it/o8vy,3
2024-04-07,Rear Window,1954,https://boxd.it/2a6Q,3.5
2024-04-07,Eduardo and Monica,2020,https://boxd.it/jHZe,3
2024-04-08,Saint Omer,2022,https://boxd.it/yShC,3
2024-04-08,She Said,2022,https://boxd.it/vBaI,3.5
2024-04-09,M3GAN,2022,https://boxd.it/jxmG,3
2024-04-14,Lord of War,2005,https://boxd.it/284y,2
2024-04-14,It Happened One Night,1934,https://boxd.it/25Ng,3
2024-04-14,Adventureland,2009,https://boxd.it/1JTQ,3.5
2024-04-15,Violeta Went to Heaven,2011,https://boxd.it/2OIq,2.5
2024-04-16,Alien Nights,2022,https://boxd.it/o2eQ,2.5
2024-04-17,District B13,2004,https://boxd.it/1XdY,2.5
2024-04-20,District 13: Ultimatum,2009,https://boxd.it/1MoG,3
2024-04-20,The Brainwashing of My Dad,2015,https://boxd.it/drzs,2.5
2024-04-21,Horrible Bosses,2011,https://boxd.it/Ba2,3
2024-04-23,The Women on the 6th Floor,2010,https://boxd.it/naW,3
2024-04-23,M,1931,https://boxd.it/29vq,3.5
2024-04-24,Jerrod Carmichael: Rothaniel,2022,https://boxd.it/zW6A,4
2024-04-25,Seven Samurai,1954,https://boxd.it/2axi,3.5
2024-04-25,Boy 23: The Forgotten Boys of Brazil,2016,https://boxd.it/cUeG,4
2024-04-26,Monsieur Lazhar,2011,https://boxd.it/2IVe,3
2024-04-26,"Turn It Up, It's Rock 'n' Roll",2024,https://boxd.it/CyXm,4
2024-04-27,The Baby of Mâcon,1993,https://boxd.it/23qu,4.5
2024-04-29,Wonka,2023,https://boxd.it/tCQm,4
2024-05-02,An American in Paris,1951,https://boxd.it/26kY,4
2024-05-02,Come and See,1985,https://boxd.it/1w9q,3.5
2024-05-03,Wheel of Fortune and Fantasy,2021,https://boxd.it/tWcm,2
2024-05-03,"Darling, I Am Going Out for Cigarettes and I Will Be Right Back",2011,https://boxd.it/35M0,3.5
2024-05-05,Ikiru,1952,https://boxd.it/251c,3.5
2024-05-06,SPY x FAMILY CODE: White,2023,https://boxd.it/EdkW,4
2024-05-07,The Red Shoes,1948,https://boxd.it/1EXI,3.5
2024-05-08,December,2008,https://boxd.it/2nJm,3
2024-05-10,Musical Chairs,2015,https://boxd.it/bzey,2.5
2024-05-12,Roman Holiday,1953,https://boxd.it/29zW,3.5
2024-05-12,To Be or Not to Be,1942,https://boxd.it/2aTy,4
2024-05-13,Tokyo Story,1953,https://boxd.it/1HuY,2
2024-05-13,Double Indemnity,1944,https://boxd.it/297I,3
2024-05-14,Barbarella,1968,https://boxd.it/20Ba,4
2024-05-14,Rope,1948,https://boxd.it/28yo,3.5
2024-05-16,The Firemen's Ball,1967,https://boxd.it/15Yc,2
2024-05-17,Late Night Shopping,2001,https://boxd.it/1HAs,4
2024-05-20,God's Comedy,1995,https://boxd.it/EJE,1
2024-05-21,Jump Tomorrow,2001,https://boxd.it/1uI4,3.5
2024-05-26,Mulholland Drive,2001,https://boxd.it/297o,4
2024-05-26,Tucker and Dale vs. Evil,2010,https://boxd.it/Mce,4
2024-05-26,A Man Called Ove,2015,https://boxd.it/bHuY,3
2024-05-27,El Infierno,2010,https://boxd.it/yvm,3.5
2024-05-30,Smoke Gets in Your Eyes,2009,https://boxd.it/2PCI,3.5
2024-05-31,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,4
2024-05-31,Satanic Panic,2019,https://boxd.it/jEEW,4
2024-06-03,Cell 211,2009,https://boxd.it/1fPa,3
2024-06-03,The Talented Mr. Ripley,1999,https://boxd.it/2924,3.5
2024-06-09,Huesera: The Bone Woman,2022,https://boxd.it/t1J4,3
2024-06-09,Incantation,2022,https://boxd.it/wFiI,4
2024-06-10,Tito and the Birds,2018,https://boxd.it/jcoQ,4
2024-06-15,The Telescope of Time,2014,https://boxd.it/9w6i,3.5
2024-06-17,Hotel Mumbai,2018,https://boxd.it/eGGg,4
2024-06-24,Confessions of a Dangerous Mind,2002,https://boxd.it/23Gi,3
2024-06-24,Evil Dead II,1987,https://boxd.it/29Ge,4
2024-06-30,Verônica,2009,https://boxd.it/MGo,3.5
2024-06-30,Christiane F.,1981,https://boxd.it/1YiA,3.5
2024-06-30,Don't Worry Darling,2022,https://boxd.it/mViu,2.5
2024-07-02,Inside Out 2,2024,https://boxd.it/CFrC,3
2024-07-08,Tank Girl,1995,https://boxd.it/1Zfs,3
2024-07-15,The Lives of Others,2006,https://boxd.it/2a4A,3.5
2024-07-15,Awakenings,1990,https://boxd.it/1USu,3.5
2024-07-21,A History of Violence,2005,https://boxd.it/2bfa,4
2024-07-21,Naked,1993,https://boxd.it/1BT4,2
2024-07-22,The Dangerous Lives of Altar Boys,2002,https://boxd.it/1JBi,3.5
2024-07-29,Godzilla,1954,https://boxd.it/28kc,3.5
2024-07-29,Better Days Ahead,1989,https://boxd.it/5clu,4.5
2024-08-03,Cursed,2005,https://boxd.it/1XiY,3
2024-08-04,Close,2022,https://boxd.it/y4qa,3.5
2024-08-05,Kuch Kuch Hota Hai,1998,https://boxd.it/1SVG,3
2024-08-11,Creep 2,2017,https://boxd.it/dSEO,4
2024-08-11,Creep,2014,https://boxd.it/7l4c,3.5
2024-08-11,Pride,2014,https://boxd.it/6TwM,3.5
2024-08-12,The Watermelon Woman,1996,https://boxd.it/RRc,3.5
2024-08-12,Meet Me in St. Louis,1944,https://boxd.it/29j0,3
2024-08-16,Pacarrete,2019,https://boxd.it/mxPa,4
2024-08-19,Kill Boksoon,2023,https://boxd.it/w53W,2.5
2024-08-23,Brooklyn,2015,https://boxd.it/5bdk,4
2024-08-24,Birth,2004,https://boxd.it/1VvQ,2
2024-08-25,The Fall Guy,2024,https://boxd.it/s0Bm,3
2024-08-26,Four Days in September,1997,https://boxd.it/1Cd4,3.5
2024-08-31,Identity,2003,https://boxd.it/26e2,2.5
2024-09-01,Cruel Intentions,1999,https://boxd.it/29Be,2
2024-09-02,Estomago 2: The Cookfather,2024,https://boxd.it/KxAW,3
2024-09-02,Totally Killer,2023,https://boxd.it/AOpG,3.5
2024-09-08,District 9,2009,https://boxd.it/1Iik,3.5
2024-09-09,"Crazy, Stupid, Love.",2011,https://boxd.it/D9A,4
2024-09-15,Superwho?,2021,https://boxd.it/s1rC,3.5
2024-09-17,Totally F***ed Up,1993,https://boxd.it/1fg0,3
2024-09-17,The Doom Generation,1995,https://boxd.it/1PVe,3.5
2024-09-18,The Pact,2012,https://boxd.it/3K28,3.5
2024-09-18,The Bone Collector,1999,https://boxd.it/1Yzw,3
2024-09-19,The Voices,2014,https://boxd.it/7b3S,2.5
2024-09-19,Dona Flor and Her Two Husbands,1976,https://boxd.it/Xpo,3
2024-09-20,Safe,1995,https://boxd.it/1gKU,2.5
2024-09-20,The Taste of Things,2023,https://boxd.it/Arke,3
2024-09-20,The Zone of Interest,2023,https://boxd.it/gJsA,4
2024-09-21,Bye Bye Brazil,1980,https://boxd.it/Xzo,3
2024-09-21,Hunt for the Wilderpeople,2016,https://boxd.it/cTgG,4
2024-09-22,The Poughkeepsie Tapes,2007,https://boxd.it/162y,4
2024-09-24,Passagrana,2024,https://boxd.it/FyeC,3.5
2024-09-24,Fruitvale Station,2013,https://boxd.it/4VRy,3.5
2024-09-25,Last Night in Soho,2021,https://boxd.it/lbJC,2
2024-09-26,Shin Godzilla,2016,https://boxd.it/a9lm,3
2024-09-26,Adaptation.,2002,https://boxd.it/26mA,3
2024-09-27,Jeepers Creepers,2001,https://boxd.it/1ZAg,2
2024-09-30,Foreign Land,1995,https://boxd.it/lOg,3
2024-10-05,Two Irenes,2017,https://boxd.it/fuE0,3.5
2024-10-06,Confessions,2010,https://boxd.it/uRS,4
2024-10-06,Cherry Falls,2000,https://boxd.it/1RyQ,4.5
2024-10-07,The Guest,2014,https://boxd.it/76RS,2
2024-10-07,3-Iron,2004,https://boxd.it/28WK,2.5
2024-10-14,Música,2024,https://boxd.it/AA9a,3.5
2024-10-20,Madame,2017,https://boxd.it/fSSg,3.5
2024-10-21,Güeros,2014,https://boxd.it/7xYc,3
2024-10-21,American Fiction,2023,https://boxd.it/DYHm,3.5
2024-10-21,Little Forest,2018,https://boxd.it/fYHI,4
2024-10-27,Game Night,2018,https://boxd.it/fRtu,3
2024-10-27,It's What's Inside,2024,https://boxd.it/DOV4,3
2024-10-27,The Bad Guys,2022,https://boxd.it/nkg4,4
2024-10-28,Evil Dead,2013,https://boxd.it/3GPq,3.5
2024-10-29,Bottoms,2023,https://boxd.it/uGf2,4
2024-11-03,Snowpiercer,2013,https://boxd.it/3Icg,2
2024-11-04,May December,2023,https://boxd.it/vEE2,4
2024-11-09,Love Lies Bleeding,2024,https://boxd.it/zN4q,3.5
2024-11-10,The Substance,2024,https://boxd.it/zanS,3.5
2024-11-11,The Hunt,2012,https://boxd.it/3wEC,4
2024-11-11,The Last of the Mohicans,1992,https://boxd.it/1YSo,3
2024-11-16,Missing,2023,https://boxd.it/sS1W,4
2024-11-18,The Summit of the Gods,2021,https://boxd.it/qFIu,3.5
2024-11-18,The Milk of Sorrow,2009,https://boxd.it/1p8A,4
2024-11-20,Pro Dia Nascer Feliz,2006,https://boxd.it/loM,3
2024-11-21,Chasing Amy,1997,https://boxd.it/274W,2.5
2024-11-21,Nanpakal Nerathu Mayakkam,2022,https://boxd.it/x5xO,3.5
2024-11-30,The Apartment,1960,https://boxd.it/2aGE,3
2024-12-01,Wicked,2024,https://boxd.it/e8ME,4
2024-12-01,Long Shot,2019,https://boxd.it/grG0,4
2024-12-02,The Road,2009,https://boxd.it/1CWI,2.5
2024-12-07,Coffee With Cinnamon,2017,https://boxd.it/gQd8,2.5
2024-12-09,Challengers,2024,https://boxd.it/zld0,4
2024-12-15,Look Back,2024,https://boxd.it/LjA6,3.5
2024-12-15,The Watchers,2024,https://boxd.it/F6Rw,2.5
2024-12-16,Emily the Criminal,2022,https://boxd.it/wBOq,4
2024-12-23,Predestination,2014,https://boxd.it/6bJM,2
2024-12-23,Mamma Mia!,2008,https://boxd.it/1Tnq,3.5
2024-12-25,Hit Man,2023,https://boxd.it/ANB2,4
2024-12-27,It's Such a Beautiful Day,2012,https://boxd.it/hCY2,3
2024-12-29,The Exterminating Angel,1962,https://boxd.it/1nRS,3.5
2024-12-29,The Hours,2002,https://boxd.it/2a3s,3
2024-12-30,The Kindergarten Teacher,2018,https://boxd.it/hE3i,2.5
2024-12-30,Malu,2024,https://boxd.it/K5d6,4
2025-01-04,Knitting,2021,https://boxd.it/weQo,4.5
2025-01-05,Charcoal,2022,https://boxd.it/wVge,3
2025-01-05,Cadaver,2020,https://boxd.it/pSAG,2.5
2025-01-06,Property,2022,https://boxd.it/CYsk,3.5
2025-01-13,Raquel 1:1,2022,https://boxd.it/tHHk,2.5
2025-01-14,The Last Unicorn,1982,https://boxd.it/1WXQ,3
2025-01-15,Kids,1995,https://boxd.it/1YUY,4
2025-01-16,Panic Room,2002,https://boxd.it/2490,4
2025-01-16,Revenge,2017,https://boxd.it/gL9g,2.5
2025-01-16,Pieces,1982,https://boxd.it/JEa,3
2025-01-17,My Own Private Hell,2018,https://boxd.it/gTKY,3
2025-01-18,Sick,2022,https://boxd.it/vgBI,4
2025-01-19,Byzantium,2012,https://boxd.it/3v8q,3.5
2025-01-19,Strange Days,1995,https://boxd.it/2aGO,3.5
2025-01-20,She-Devil,1989,https://boxd.it/1UuW,3.5
2025-01-20,Life of Brian,1979,https://boxd.it/2a4q,4
2025-01-31,Sleepover,2004,https://boxd.it/1XAS,4
2025-01-31,Anora,2024,https://boxd.it/Egcw,4.5
2025-02-03,The Book of Delights,2020,https://boxd.it/mqBA,2.5
2025-02-09,Marcel the Shell with Shoes On,2021,https://boxd.it/wMAk,4
2025-02-10,A Real Pain,2024,https://boxd.it/CjNG,3.5
2025-02-10,Stand by Me,1986,https://boxd.it/2aOe,3
2025-02-15,The Peasants,2023,https://boxd.it/rwWa,3
2025-02-17,The Wild Robot,2024,https://boxd.it/IWFy,3.5
2025-02-22,Certified Copy,2010,https://boxd.it/IMW,2
2025-02-22,The Dressmaker,2015,https://boxd.it/9sZy,4
2025-02-23,American Ultra,2015,https://boxd.it/7KXc,3
2025-02-23,Civil War,2024,https://boxd.it/z1jW,4
2025-02-24,Babette's Feast,1987,https://boxd.it/1SYU,3
2025-03-02,Ingrid Goes West,2017,https://boxd.it/evUQ,3.5
2025-03-05,Flipped,2010,https://boxd.it/Tb8,3
2025-03-05,The Smoke Master,2022,https://boxd.it/zREM,2
2025-03-05,The White Ribbon,2009,https://boxd.it/17eU,3
2025-03-06,Excitation,1977,https://boxd.it/5SPG,3
2025-03-08,Candelaria,2017,https://boxd.it/hoIO,4
2025-03-10,The Man of the Year,2003,https://boxd.it/2096,3
2025-03-10,They Cloned Tyrone,2023,https://boxd.it/rE7a,2.5
2025-03-11,The Texas Chain Saw Massacre,1974,https://boxd.it/1lcS,4
2025-03-16,Anatomy of a Fall,2023,https://boxd.it/yuDE,4
2025-03-17,The Teachers' Lounge,2023,https://boxd.it/BINY,4.5
2025-03-22,Watcher,2022,https://boxd.it/uocO,5
2025-03-23,The Night of the Hunter,1955,https://boxd.it/25HW,3
2025-03-23,Network,1976,https://boxd.it/1VqG,3.5
2025-03-24,Flow,2024,https://boxd.it/v1Ei,4
2025-03-24,Yentl,1983,https://boxd.it/1WFs,4
2025-03-27,Body Double,1984,https://boxd.it/1TGW,3
2025-03-31,The Lobster,2015,https://boxd.it/7tnw,2.5
2025-03-31,"Rachel Bloom: Death, Let Me Do My Special",2024,https://boxd.it/QnAE,4
2025-04-04,Oddity,2024,https://boxd.it/K9pg,3.5
2025-04-07,Os Normais: O Filme,2003,https://boxd.it/19bI,3
2025-04-07,All the Women in the World,1966,https://boxd.it/7njS,2.5
2025-04-12,Vengeance,2022,https://boxd.it/pu7U,4
2025-04-14,"Mussum, o Filmis",2023,https://boxd.it/zmLC,3
2025-04-14,Red Rooms,2023,https://boxd.it/ym4c,3.5
2025-04-14,Pearl,2022,https://boxd.it/zPbe,4
2025-04-17,Lisa Frankenstein,2024,https://boxd.it/ByjY,3.5
2025-04-20,Dumb Money,2023,https://boxd.it/tNdU,4
2025-04-22,Bar Esperanza,1983,https://boxd.it/aM4Y,3.5
2025-04-22,A Hard Day,2014,https://boxd.it/85lS,4
2025-04-26,Tangerine,2015,https://boxd.it/9QRe,4
2025-04-27,Conclave,2024,https://boxd.it/AO8q,4
2025-04-27,Ace in the Hole,1951,https://boxd.it/1vXk,4
2025-04-28,Hive,2021,https://boxd.it/tbiM,3.5
2025-05-01,Brick,2005,https://boxd.it/1Z6A,2.5
2025-05-01,"Ó Paí, Ó 2",2023,https://boxd.it/GezC,2
2025-05-02,The Tenant,1976,https://boxd.it/1TKk,3
2025-05-03,A Monster in Paris,2011,https://boxd.it/2Ghc,3
2025-05-04,Chuck Billy and The Marvelous Guava Tree,2024,https://boxd.it/zhi6,3
2025-05-05,The Blackening,2022,https://boxd.it/C6VM,4
2025-05-06,Woman of the Hour,2023,https://boxd.it/vuz2,3.5
2025-05-07,Immaculate,2024,https://boxd.it/Douw,3.5
2025-05-08,The Holdovers,2023,https://boxd.it/vHza,4
2025-05-08,Blink Twice,2024,https://boxd.it/vIOg,3
2025-05-09,The Electrical Life of Louis Wain,2021,https://boxd.it/mRa2,3
2025-05-09,Return to Seoul,2022,https://boxd.it/zXDg,3
2025-05-10,The Fabelmans,2022,https://boxd.it/ugoM,4
2025-05-10,DIVE,2022,https://boxd.it/Dgf4,3.5
2025-05-11,River of Desire,2022,https://boxd.it/sIXm,3.5
2025-05-11,Meu Álbum de Amores,2022,https://boxd.it/yzv6,3
2025-05-12,The Last Duel,2021,https://boxd.it/mQbe,2.5
2025-05-12,Bliss,2019,https://boxd.it/lAok,3.5
2025-05-13,Longlegs,2024,https://boxd.it/KzLM,2.5
2025-05-14,The Order,2024,https://boxd.it/EVrs,3
2025-05-15,MaXXXine,2024,https://boxd.it/CIM4,3.5
2025-05-15,Babygirl,2024,https://boxd.it/Fvai,3
2025-05-15,Manas,2024,https://boxd.it/LPz0,4
2025-05-16,Nickel Boys,2024,https://boxd.it/CStQ,3
2025-05-16,Twins,1999,https://boxd.it/7GVw,3
2025-05-18,The Quartet,1995,https://boxd.it/2fma,4
2025-05-19,Paradise Now,2005,https://boxd.it/2bec,3
2025-05-20,First Reformed,2017,https://boxd.it/go9C,3
2025-05-26,Lilo & Stitch,2025,https://boxd.it/kbUe,3
2025-05-26,That Damned Meat,1985,https://boxd.it/4eu2,2.5
2025-06-01,Garden State,2004,https://boxd.it/2asW,2.5
2025-06-02,The General,1926,https://boxd.it/29co,3
2025-06-02,Toll,2023,https://boxd.it/yQpO,4
2025-06-02,The Night Before,2015,https://boxd.it/9n9W,3
2025-06-09,To Catch a Killer,2023,https://boxd.it/mmKe,3
2025-06-09,Straight Up,2019,https://boxd.it/mhGQ,4.5
2025-06-14,Rio Babilonia,1982,https://boxd.it/4Nu2,3.5
2025-06-18,New Wave,1983,https://boxd.it/4Rvy,4
2025-06-19,Sherlock Jr.,1924,https://boxd.it/298m,4
2025-06-19,When Evil Lurks,2023,https://boxd.it/rXBe,4
2025-06-22,Dead Talents Society,2024,https://boxd.it/C3y6,4
2025-06-23,A Bruddah's Mind,2020,https://boxd.it/oPUc,3.5
2025-06-28,Jacob's Ladder,1990,https://boxd.it/270g,3.5
2025-06-28,Onibaba,1964,https://boxd.it/252a,4
2025-06-30,Dry Ground Burning,2022,https://boxd.it/yY9O,4
2025-07-01,Drop Dead Gorgeous,1999,https://boxd.it/1W8e,3.5
2025-07-03,Watership Down,1978,https://boxd.it/1SYg,2.5
2025-07-03,Carnaval Atlântida,1952,https://boxd.it/5RTi,3.5
2025-07-04,Children of Men,2006,https://boxd.it/1Y2i,3.5
2025-07-06,Howl's Moving Castle,2004,https://boxd.it/23De,3.5
2025-07-07,Sultry,2018,https://boxd.it/hY6c,3
2025-07-08,Dear Comrades!,2020,https://boxd.it/lCs4,3
2025-07-10,Wings,1927,https://boxd.it/1osO,2.5
2025-07-10,28 Days Later,2002,https://boxd.it/2aXU,4
2025-07-11,Entrei em Pânico ao Saber o Que Vocês Fizeram na Sexta-feira 13 do Verão Passado,2001,https://boxd.it/gVKG,4
2025-07-12,Sinners,2025,https://boxd.it/KQMM,4
2025-07-14,My Neighbor Totoro,1988,https://boxd.it/20eA,4
2025-07-14,Divines,2016,https://boxd.it/dLDY,4
2025-07-16,Redeemer,2004,https://boxd.it/2sAk,4
2025-07-17,Sliding Doors,1998,https://boxd.it/1WNG,2
2025-07-21,Nine Queens,2000,https://boxd.it/1HBA,4.5
2025-07-22,Ash Is Purest White,2018,https://boxd.it/fH5C,2.5
2025-07-23,If These Walls Could Talk,1996,https://boxd.it/1cCi,3
2025-07-25,Kiss of the Spider Woman,1985,https://boxd.it/1Tci,3.5
2025-07-25,How to Make Millions Before Grandma Dies,2024,https://boxd.it/FLa4,3.5
2025-07-28,KPop Demon Hunters,2025,https://boxd.it/ufwK,3
2025-07-29,Love & Basketball,2000,https://boxd.it/1Nu6,2.5
2025-07-30,The Omen,1976,https://boxd.it/29By,3.5
2025-07-31,Reflection in a Dead Diamond,2025,https://boxd.it/CjmU,3.5
2025-08-02,Force Majeure,2014,https://boxd.it/7UcA,3.5
2025-08-03,Dr. Gama,2021,https://boxd.it/vQGO,3
2025-08-05,Cursed Love,1984,https://boxd.it/dumm,3
2025-08-06,"4 Months, 3 Weeks and 2 Days",2007,https://boxd.it/27DW,4
2025-08-07,Terrified,2017,https://boxd.it/hCyy,3.5
2025-08-08,I'd Receive the Worst News from Your Beautiful Lips,2011,https://boxd.it/48CE,3.5
2025-08-12,Foxcatcher,2014,https://boxd.it/35Di,2.5
2025-08-13,Flirting,1991,https://boxd.it/2lAs,3
2025-08-14,Son of the Bride,2001,https://boxd.it/1F58,4
2025-08-15,Vicious Fun,2020,https://boxd.it/riV8,3
2025-08-24,Pleasantville,1998,https://boxd.it/26uY,3
2025-08-24,Phone Booth,2002,https://boxd.it/285G,3.5
2025-08-25,Meiyazhagan,2024,https://boxd.it/GYue,4
2025-08-26,The Nutty Boy,1995,https://boxd.it/BXe,4
2025-08-27,The Bad Guys 2,2025,https://boxd.it/IAI6,4
2025-08-28,Entrei em Pânico ao Saber o Que Vocês Fizeram na Sexta-Feira 13 do Verão Passado - Parte 2: A Hora da Volta da Vingança dos Jogos Mortais de Halloween,2011,https://boxd.it/gV2E,3.5
2025-08-29,Rend Your Heart,2018,https://boxd.it/kkcK,4
2025-09-02,Proof,2005,https://boxd.it/1XPI,3
2025-09-03,Duck Season,2004,https://boxd.it/1e8O,2.5
2025-09-04,The Blue Trail,2025,https://boxd.it/IrKi,4
2025-09-05,The Clown's Daughter,2022,https://boxd.it/CQFU,3.5
2025-09-06,After Lucia,2012,https://boxd.it/491O,4
2025-09-07,Braindead,1992,https://boxd.it/29Gy,4.5
2025-09-08,Ernest & Celestine,2012,https://boxd.it/493A,4.5
2025-09-10,Hard Labor,2011,https://boxd.it/3km2,3.5
2025-09-11,My Uncle Killed a Guy,2004,https://boxd.it/2GVw,4
2025-09-12,12th Fail,2023,https://boxd.it/I1sM,2.5
2025-09-14,Unknown Number: The High School Catfish,2025,https://boxd.it/WtQq,2
2025-09-14,When Marnie Was There,2014,https://boxd.it/78pm,4.5
2025-09-16,Half Nelson,2006,https://boxd.it/20Ng,3.5
2025-09-17,The House of the Devil,2009,https://boxd.it/1uIe,3
2025-09-19,The Day I Met You,2023,https://boxd.it/IBKM,3.5
2025-09-22,The Secret World of Arrietty,2010,https://boxd.it/AF4,4
2025-09-23,Radical,2023,https://boxd.it/E37o,4.5
2025-09-24,Saturday Night,2024,https://boxd.it/Gpfo,3
2025-09-25,The Village,2004,https://boxd.it/21iS,3
2025-09-28,The Invisible Guest,2016,https://boxd.it/euce,4
2025-09-28,I'm Still Here,2024,https://boxd.it/BPEO,4
2025-09-30,"sex, lies, and videotape",1989,https://boxd.it/28Oc,5
2025-09-30,Late Night with the Devil,2023,https://boxd.it/zo6G,2.5
